"id_tiempo","id_fecha","id_estado_cielo","temperatura","sensacion_termica","racha_max","precipitacion","nieve","humedad_relativa","probabilidad_de_nieve","probabilidad_de_tormenta","direccion_viento","velocidad_del_viento","id_municipio"
6258,2,11,26,26,19.0,0.1,0,49,0,70,E,7,140
6259,3,8,28,28,19.0,0.0,0,48,0,80,SE,7,140
6260,4,8,28,28,24.0,0.0,0,42,0,80,S,8,140
6261,5,6,28,28,40.0,0.0,0,42,0,80,S,13,140
6262,6,4,27,27,19.0,0.0,0,43,0,80,S,24,140
6263,7,3,28,28,52.0,0.5,0,42,0,80,S,8,140
6264,8,7,25,25,12.0,0.3,0,57,0,80,NO,30,140
6265,9,6,23,23,18.0,0.0,0,64,0,70,NE,7,140
6266,10,9,22,22,39.0,1.0,0,72,0,70,NE,13,140
6267,11,9,21,21,23.0,1.0,0,88,0,70,E,28,140
6268,12,6,20,20,29.0,0.0,0,89,0,70,N,17,140
6269,13,4,20,20,28.0,0.0,0,88,0,70,E,20,140
6270,14,5,20,20,12.0,0.0,0,91,0,70,NE,16,140
6271,15,4,19,19,29.0,0.0,0,96,0,10,N,8,140
6272,16,2,19,19,20.0,0.0,0,94,0,10,NE,20,140
6273,17,6,19,19,20.0,0.0,0,98,0,10,NE,14,140
6274,18,5,18,18,17.0,0.0,0,100,0,10,NE,13,140
6275,19,2,18,18,23.0,0.0,0,100,0,10,NE,11,140
6276,20,2,18,18,16.0,0.0,0,100,0,10,NE,15,140
6277,21,8,18,18,27.0,0.0,0,100,0,15,NE,10,140
6278,22,2,20,20,21.0,0.0,0,94,0,15,NE,18,140
6279,23,2,22,22,28.0,0.0,0,83,0,15,E,12,140
6280,24,2,24,24,26.0,0.0,0,75,0,15,S,19,140
6281,25,8,26,26,37.0,0.0,0,66,0,15,E,9,140
6282,26,1,27,28,29.0,0.0,0,55,0,15,N,20,140
6283,27,9,28,29,28.0,0.1,0,52,0,50,N,16,140
6284,28,4,29,30,22.0,0.0,0,53,0,50,NE,17,140
6285,29,7,30,31,21.0,0.1,0,51,0,50,NE,14,140
6286,30,9,30,31,17.0,0.1,0,48,0,50,NE,12,140
6287,31,7,28,29,17.0,0.1,0,56,0,50,NE,10,140
6288,32,7,27,28,16.0,0.1,0,63,0,50,NE,10,140
6289,33,1,25,25,10.0,0.0,0,70,0,20,NE,9,140
6290,34,1,24,24,12.0,0.0,0,76,0,20,E,8,140
6291,35,6,23,23,18.0,0.0,0,83,0,20,NE,8,140
6292,36,2,22,22,13.0,0.0,0,86,0,20,NE,12,140
6293,37,2,21,21,13.0,0.0,0,82,0,20,NE,9,140
6294,38,2,21,21,11.0,0.0,0,80,0,20,E,9,140
6295,39,8,20,20,17.0,0.0,0,77,0,0,NE,8,140
6296,40,2,20,20,15.0,0.0,0,78,0,0,SE,11,140
6297,41,6,19,19,16.0,0.0,0,82,0,0,E,6,140
6298,42,4,18,18,11.0,0.0,0,83,0,0,N,11,140
6299,43,5,18,18,14.0,0.0,0,92,0,0,E,7,140
6300,44,1,18,18,12.0,0.0,0,92,0,0,NE,10,140
6301,1,14,25,25,16.0,0.1,0,52,0,65,E,7,141
6302,2,7,27,27,16.0,0.1,0,46,0,65,E,5,141
6303,3,2,26,26,16.0,0.0,0,46,0,70,SE,5,141
6304,4,8,27,27,23.0,0.0,0,43,0,70,SE,7,141
6305,5,14,28,28,13.0,1.0,0,40,0,70,S,12,141
6306,6,2,28,29,19.0,0.0,0,58,0,70,NE,8,141
6307,7,10,26,26,16.0,4.0,0,66,0,70,N,13,141
6308,8,6,24,24,22.0,0.0,0,77,0,70,E,11,141
6309,9,7,21,21,28.0,0.1,0,88,0,70,NE,12,141
6310,10,7,21,21,29.0,0.1,0,86,0,70,N,20,141
6311,11,7,20,20,19.0,0.1,0,77,0,70,N,19,141
6312,12,7,19,19,16.0,0.1,0,96,0,70,NE,13,141
6313,13,17,18,18,13.0,0.1,0,100,0,70,NE,10,141
6314,14,14,18,18,21.0,0.1,0,100,0,70,NE,9,141
6315,15,2,18,18,22.0,0.0,0,98,0,5,NE,15,141
6316,16,8,18,18,28.0,0.0,0,100,0,5,NE,16,141
6317,17,2,18,18,27.0,0.0,0,97,0,5,NE,19,141
6318,18,5,18,18,22.0,0.0,0,100,0,5,NE,18,141
6319,19,2,18,18,22.0,0.0,0,100,0,5,NE,15,141
6320,20,8,18,18,24.0,0.0,0,100,0,5,NE,15,141
6321,21,2,17,17,23.0,0.0,0,100,0,10,NE,16,141
6322,22,8,20,20,19.0,0.0,0,97,0,10,NE,16,141
6323,23,8,22,22,40.0,0.0,0,89,0,10,E,11,141
6324,24,8,24,24,33.0,0.0,0,76,0,10,SE,27,141
6325,25,1,25,25,25.0,0.0,0,67,0,10,NE,22,141
6326,26,1,26,26,30.0,0.0,0,64,0,10,NE,16,141
6327,27,8,28,29,40.0,0.0,0,57,0,45,NE,19,141
6328,28,2,29,30,34.0,0.0,0,49,0,45,NE,26,141
6329,29,4,29,29,32.0,0.0,0,40,0,45,NE,21,141
6330,30,6,30,30,26.0,0.0,0,43,0,45,E,19,141
6331,31,5,29,29,26.0,0.0,0,48,0,45,E,14,141
6332,32,6,28,29,25.0,0.0,0,54,0,45,NE,15,141
6333,33,2,27,28,24.0,0.0,0,59,0,10,E,15,141
6334,34,1,25,25,22.0,0.0,0,60,0,10,E,13,141
6335,35,1,23,23,18.0,0.0,0,67,0,10,NE,15,141
6336,36,6,21,21,21.0,0.0,0,75,0,10,E,12,141
6337,37,8,21,21,23.0,0.0,0,79,0,10,NE,14,141
6338,38,8,20,20,25.0,0.0,0,75,0,10,E,14,141
6339,39,4,20,20,34.0,0.0,0,72,0,0,SE,17,141
6340,40,8,20,20,26.0,0.0,0,77,0,0,E,22,141
6341,41,6,19,19,21.0,0.0,0,78,0,0,E,17,141
6342,42,2,18,18,22.0,0.0,0,78,0,0,NE,13,141
6343,43,5,18,18,15.0,0.0,0,79,0,0,NE,14,141
6344,44,1,18,18,14.0,0.0,0,80,0,0,E,9,141
6345,1,14,25,25,15.0,0.1,0,52,0,65,E,7,142
6346,2,7,27,27,15.0,0.1,0,46,0,65,E,6,142
6347,3,2,27,27,15.0,0.0,0,47,0,70,SE,4,142
6348,4,8,27,27,20.0,0.0,0,43,0,70,SE,6,142
6349,5,15,28,28,17.0,1.0,0,41,0,70,S,10,142
6350,6,2,28,29,14.0,0.0,0,58,0,70,N,9,142
6351,7,16,26,26,30.0,3.0,0,64,0,70,N,8,142
6352,8,5,24,24,20.0,0.0,0,78,0,70,E,5,142
6353,9,7,22,22,26.0,0.1,0,94,0,70,NE,10,142
6354,10,7,21,21,28.0,0.1,0,89,0,70,N,18,142
6355,11,7,20,20,19.0,0.1,0,79,0,70,N,18,142
6356,12,7,19,19,15.0,0.1,0,96,0,70,NE,13,142
6357,13,7,19,19,12.0,0.1,0,100,0,70,NE,10,142
6358,14,17,18,18,20.0,0.1,0,100,0,70,N,8,142
6359,15,2,18,18,20.0,0.0,0,99,0,5,NE,14,142
6360,16,8,18,18,27.0,0.0,0,100,0,5,NE,14,142
6361,17,4,18,18,25.0,0.0,0,98,0,5,NE,18,142
6362,18,5,18,18,21.0,0.0,0,100,0,5,NE,17,142
6363,19,4,18,18,21.0,0.0,0,100,0,5,NE,14,142
6364,20,2,18,18,22.0,0.0,0,100,0,5,NE,15,142
6365,21,2,18,18,22.0,0.0,0,100,0,10,NE,15,142
6366,22,2,20,20,18.0,0.0,0,98,0,10,NE,16,142
6367,23,8,22,22,40.0,0.0,0,90,0,10,E,10,142
6368,24,8,24,24,33.0,0.0,0,76,0,10,SE,27,142
6369,25,1,25,25,24.0,0.0,0,67,0,10,N,22,142
6370,26,1,27,28,31.0,0.0,0,64,0,10,NE,16,142
6371,27,8,28,29,42.0,0.0,0,58,0,45,NE,20,142
6372,28,4,29,29,35.0,0.0,0,48,0,45,NE,27,142
6373,29,6,30,30,34.0,0.0,0,41,0,45,NE,22,142
6374,30,6,30,30,27.0,0.0,0,44,0,45,E,20,142
6375,31,5,29,30,27.0,0.0,0,49,0,45,E,15,142
6376,32,6,28,29,25.0,0.0,0,55,0,45,NE,16,142
6377,33,2,27,28,23.0,0.0,0,59,0,15,E,15,142
6378,34,1,25,25,22.0,0.0,0,61,0,15,E,13,142
6379,35,1,23,23,19.0,0.0,0,68,0,15,NE,15,142
6380,36,6,21,21,21.0,0.0,0,76,0,15,E,12,142
6381,37,8,21,21,23.0,0.0,0,81,0,15,NE,14,142
6382,38,2,20,20,24.0,0.0,0,74,0,15,E,15,142
6383,39,2,20,20,36.0,0.0,0,74,0,0,SE,16,142
6384,40,8,20,20,28.0,0.0,0,78,0,0,E,24,142
6385,41,6,19,19,21.0,0.0,0,79,0,0,E,19,142
6386,42,2,18,18,22.0,0.0,0,79,0,0,NE,14,142
6387,43,6,18,18,15.0,0.0,0,79,0,0,NE,15,142
6388,44,1,18,18,14.0,0.0,0,82,0,0,E,8,142
6389,1,8,23,23,10.0,0.0,0,78,0,70,SE,4,143
6390,2,1,25,25,16.0,0.0,0,68,0,70,SE,3,143
6391,3,1,27,28,15.0,0.0,0,63,0,75,SE,7,143
6392,4,1,26,26,16.0,0.0,0,63,0,75,S,6,143
6393,5,1,25,25,10.0,0.0,0,65,0,75,O,9,143
6394,6,7,24,24,51.0,1.0,0,67,0,75,SO,4,143
6395,7,8,23,23,9.0,0.0,0,72,0,75,NE,2,143
6396,8,15,22,22,16.0,2.0,0,66,0,75,S,2,143
6397,9,6,21,21,16.0,0.0,0,73,0,70,N,6,143
6398,10,14,20,20,20.0,0.3,0,75,0,70,N,9,143
6399,11,2,20,20,18.0,0.0,0,71,0,70,NO,11,143
6400,12,6,19,19,22.0,0.0,0,75,0,70,N,11,143
6401,13,2,19,19,25.0,0.0,0,80,0,70,N,13,143
6402,14,8,18,18,35.0,0.0,0,83,0,70,N,15,143
6403,15,4,17,17,28.0,0.0,0,92,0,20,NO,17,143
6404,16,6,17,17,35.0,0.0,0,95,0,20,N,16,143
6405,17,4,17,17,27.0,0.0,0,96,0,20,N,18,143
6406,18,2,16,16,22.0,0.0,0,99,0,20,N,15,143
6407,19,2,16,16,11.0,0.0,0,99,0,20,N,11,143
6408,20,4,16,16,13.0,0.0,0,100,0,20,N,7,143
6409,21,5,16,16,18.0,0.0,0,100,0,35,N,8,143
6410,22,6,18,18,17.0,0.0,0,89,0,35,N,9,143
6411,23,8,21,21,28.0,0.0,0,85,0,35,NE,9,143
6412,24,8,23,23,43.0,0.0,0,77,0,35,SE,16,143
6413,25,8,25,25,27.0,0.0,0,69,0,35,SE,25,143
6414,26,4,26,26,41.0,0.0,0,53,0,35,NO,15,143
6415,27,7,28,28,43.0,0.1,0,46,0,55,N,24,143
6416,28,7,28,28,13.0,0.1,0,44,0,55,NO,23,143
6417,29,7,29,29,14.0,0.1,0,40,0,55,S,5,143
6418,30,7,30,30,8.0,0.1,0,43,0,55,SE,5,143
6419,31,7,28,29,7.0,0.1,0,51,0,55,SE,2,143
6420,32,7,26,26,7.0,0.1,0,57,0,55,NE,3,143
6421,33,1,24,24,8.0,0.0,0,68,0,40,NE,4,143
6422,34,1,23,23,10.0,0.0,0,76,0,40,N,5,143
6423,35,5,22,22,14.0,0.0,0,79,0,40,N,6,143
6424,36,4,20,20,13.0,0.0,0,84,0,40,N,9,143
6425,37,8,20,20,13.0,0.0,0,85,0,40,N,8,143
6426,38,8,19,19,13.0,0.0,0,90,0,40,NE,8,143
6427,39,2,19,19,10.0,0.0,0,86,0,5,NE,8,143
6428,40,5,19,19,13.0,0.0,0,85,0,5,NE,6,143
6429,41,2,18,18,12.0,0.0,0,88,0,5,NE,8,143
6430,42,5,17,17,18.0,0.0,0,91,0,5,N,6,143
6431,43,5,17,17,29.0,0.0,0,90,0,5,N,10,143
6432,44,1,17,17,25.0,0.0,0,91,0,5,N,16,143
6433,1,7,24,24,26.0,0.1,0,65,0,70,E,11,144
6434,2,15,25,25,24.0,0.1,0,59,0,70,E,12,144
6435,3,8,26,26,24.0,0.0,0,54,0,70,SE,11,144
6436,4,2,24,24,25.0,0.0,0,58,0,70,SE,11,144
6437,5,4,25,25,28.0,0.0,0,48,0,70,S,11,144
6438,6,3,27,27,37.0,0.2,0,43,0,70,S,13,144
6439,7,7,23,23,33.0,0.1,0,69,0,70,S,21,144
6440,8,7,19,19,15.0,0.4,0,61,0,70,E,10,144
6441,9,8,20,20,13.0,0.0,0,71,0,65,NE,9,144
6442,10,4,19,19,12.0,0.0,0,71,0,65,NE,7,144
6443,11,17,19,19,16.0,0.1,0,75,0,65,NO,6,144
6444,12,6,18,18,28.0,0.0,0,72,0,65,NE,9,144
6445,13,6,18,18,37.0,0.0,0,73,0,65,E,16,144
6446,14,4,18,18,30.0,0.0,0,76,0,65,NE,21,144
6447,15,6,17,17,21.0,0.0,0,76,0,20,NE,15,144
6448,16,2,17,17,23.0,0.0,0,77,0,20,NE,11,144
6449,17,2,17,17,27.0,0.0,0,79,0,20,NE,13,144
6450,18,4,17,17,29.0,0.0,0,82,0,20,NE,15,144
6451,19,2,17,17,28.0,0.0,0,88,0,20,NE,15,144
6452,20,5,17,17,27.0,0.0,0,94,0,20,NE,14,144
6453,21,5,17,17,26.0,0.0,0,98,0,40,NE,15,144
6454,22,2,19,19,28.0,0.0,0,87,0,40,NE,14,144
6455,23,8,21,21,31.0,0.0,0,80,0,40,E,14,144
6456,24,8,23,23,26.0,0.0,0,70,0,40,E,15,144
6457,25,8,25,25,23.0,0.0,0,71,0,40,SE,14,144
6458,26,13,26,26,39.0,0.0,0,56,0,40,E,5,144
6459,27,7,27,27,15.0,0.1,0,43,0,65,NE,8,144
6460,28,7,28,28,21.0,0.1,0,41,0,65,E,6,144
6461,29,7,28,28,17.0,0.1,0,38,0,65,SE,8,144
6462,30,7,29,29,21.0,0.1,0,38,0,65,E,5,144
6463,31,7,26,26,24.0,0.1,0,41,0,65,E,10,144
6464,32,7,24,24,19.0,0.1,0,48,0,65,NE,12,144
6465,33,6,22,22,18.0,0.0,0,59,0,25,NE,10,144
6466,34,1,21,21,18.0,0.0,0,62,0,25,NE,9,144
6467,35,1,20,20,20.0,0.0,0,71,0,25,NE,10,144
6468,36,6,19,19,22.0,0.0,0,79,0,25,NE,11,144
6469,37,2,19,19,21.0,0.0,0,81,0,25,NE,12,144
6470,38,2,19,19,20.0,0.0,0,80,0,25,E,11,144
6471,39,2,19,19,16.0,0.0,0,77,0,0,E,10,144
6472,40,5,19,19,19.0,0.0,0,76,0,0,E,9,144
6473,41,6,18,18,18.0,0.0,0,78,0,0,E,8,144
6474,42,5,18,18,17.0,0.0,0,80,0,0,NE,7,144
6475,43,6,17,17,13.0,0.0,0,82,0,0,N,10,144
6476,44,1,17,17,6.0,0.0,0,82,0,0,N,8,144
6477,1,8,24,24,10.0,0.0,0,78,0,70,SE,4,145
6478,2,1,25,25,16.0,0.0,0,68,0,70,SE,3,145
6479,3,1,27,28,15.0,0.0,0,63,0,75,SE,7,145
6480,4,1,26,26,16.0,0.0,0,63,0,75,S,6,145
6481,5,1,25,25,10.0,0.0,0,65,0,75,O,9,145
6482,6,11,24,24,51.0,1.0,0,67,0,75,SO,4,145
6483,7,8,23,23,9.0,0.0,0,72,0,75,NE,2,145
6484,8,7,22,22,16.0,2.0,0,66,0,75,S,2,145
6485,9,6,21,21,16.0,0.0,0,73,0,70,N,6,145
6486,10,14,21,21,20.0,0.3,0,75,0,70,N,9,145
6487,11,4,20,20,18.0,0.0,0,71,0,70,NO,11,145
6488,12,1,19,19,22.0,0.0,0,75,0,70,N,11,145
6489,13,2,19,19,25.0,0.0,0,80,0,70,N,13,145
6490,14,8,18,18,35.0,0.0,0,83,0,70,N,15,145
6491,15,4,18,18,28.0,0.0,0,92,0,20,NO,17,145
6492,16,6,17,17,35.0,0.0,0,95,0,20,N,16,145
6493,17,4,17,17,27.0,0.0,0,96,0,20,N,18,145
6494,18,8,16,16,22.0,0.0,0,99,0,20,N,15,145
6495,19,2,16,16,11.0,0.0,0,99,0,20,N,11,145
6496,20,2,16,16,13.0,0.0,0,100,0,20,N,7,145
6497,21,5,16,16,18.0,0.0,0,100,0,35,N,8,145
6498,22,6,18,18,17.0,0.0,0,89,0,35,N,9,145
6499,23,8,21,21,28.0,0.0,0,85,0,35,NE,9,145
6500,24,8,23,23,43.0,0.0,0,77,0,35,SE,16,145
6501,25,8,25,25,27.0,0.0,0,69,0,35,SE,25,145
6502,26,4,26,26,41.0,0.0,0,53,0,35,NO,15,145
6503,27,7,28,28,43.0,0.1,0,46,0,55,N,24,145
6504,28,7,29,29,13.0,0.1,0,44,0,55,NO,23,145
6505,29,7,29,29,14.0,0.1,0,40,0,55,S,5,145
6506,30,7,30,30,8.0,0.1,0,43,0,55,SE,5,145
6507,31,7,28,29,7.0,0.1,0,51,0,55,SE,2,145
6508,32,7,26,26,7.0,0.1,0,57,0,55,NE,3,145
6509,33,1,24,24,8.0,0.0,0,68,0,40,NE,4,145
6510,34,1,23,23,10.0,0.0,0,76,0,40,N,5,145
6511,35,5,22,22,14.0,0.0,0,79,0,40,N,6,145
6512,36,4,20,20,13.0,0.0,0,84,0,40,N,9,145
6513,37,8,20,20,13.0,0.0,0,85,0,40,N,8,145
6514,38,8,19,19,13.0,0.0,0,90,0,40,NE,8,145
6515,39,6,19,19,10.0,0.0,0,86,0,5,NE,8,145
6516,40,5,19,19,13.0,0.0,0,85,0,5,NE,6,145
6517,41,8,18,18,12.0,0.0,0,88,0,5,NE,8,145
6518,42,5,17,17,18.0,0.0,0,91,0,5,N,6,145
6519,43,5,17,17,29.0,0.0,0,90,0,5,N,10,145
6520,44,1,17,17,25.0,0.0,0,91,0,5,N,16,145
6521,1,7,25,25,18.0,0.1,0,60,0,70,SE,7,146
6522,2,7,26,26,18.0,0.1,0,55,0,70,E,7,146
6523,3,8,27,27,22.0,0.0,0,48,0,80,SE,5,146
6524,4,8,28,28,38.0,0.0,0,43,0,80,S,9,146
6525,5,1,27,27,40.0,0.0,0,44,0,80,S,22,146
6526,6,4,26,26,35.0,0.0,0,46,0,80,S,23,146
6527,7,8,27,27,50.0,0.0,0,42,0,80,S,17,146
6528,8,7,24,24,21.0,0.7,0,48,0,80,O,31,146
6529,9,4,22,22,18.0,0.0,0,65,0,65,NE,13,146
6530,10,9,21,21,26.0,0.5,0,75,0,65,NE,12,146
6531,11,18,19,19,40.0,4.0,0,92,0,65,NO,10,146
6532,12,2,20,20,20.0,0.0,0,92,0,65,N,11,146
6533,13,5,19,19,22.0,0.0,0,93,0,65,NE,13,146
6534,14,6,19,19,14.0,0.0,0,95,0,65,NE,9,146
6535,15,2,18,18,29.0,0.0,0,100,0,15,N,9,146
6536,16,2,18,18,24.0,0.0,0,100,0,15,NE,18,146
6537,17,6,18,18,22.0,0.0,0,100,0,15,NE,14,146
6538,18,2,17,17,19.0,0.0,0,100,0,15,NE,12,146
6539,19,4,17,17,25.0,0.0,0,100,0,15,NE,12,146
6540,20,6,17,17,17.0,0.0,0,100,0,15,NE,15,146
6541,21,8,17,17,27.0,0.0,0,100,0,20,NE,9,146
6542,22,2,19,19,18.0,0.0,0,93,0,20,NE,16,146
6543,23,8,22,22,58.0,0.0,0,85,0,20,E,8,146
6544,24,8,24,24,37.0,0.0,0,65,0,20,SE,37,146
6545,25,8,25,25,39.0,0.0,0,65,0,20,E,20,146
6546,26,1,27,28,32.0,0.0,0,53,0,20,NO,24,146
6547,27,17,28,29,28.0,0.1,0,51,0,60,N,14,146
6548,28,14,29,30,20.0,0.1,0,56,0,60,NE,16,146
6549,29,6,29,30,21.0,0.0,0,51,0,60,NE,12,146
6550,30,9,30,31,15.0,0.1,0,52,0,60,NE,10,146
6551,31,7,28,29,16.0,0.1,0,56,0,60,E,8,146
6552,32,7,25,25,18.0,0.1,0,63,0,60,NE,9,146
6553,33,5,23,23,9.0,0.0,0,74,0,25,NE,9,146
6554,34,1,22,22,10.0,0.0,0,84,0,25,E,6,146
6555,35,6,21,21,18.0,0.0,0,91,0,25,NE,6,146
6556,36,8,20,20,14.0,0.0,0,89,0,25,E,11,146
6557,37,8,21,21,7.0,0.0,0,84,0,25,NE,7,146
6558,38,2,20,20,8.0,0.0,0,83,0,25,E,4,146
6559,39,2,19,19,16.0,0.0,0,84,0,10,NE,5,146
6560,40,8,19,19,18.0,0.0,0,83,0,10,S,9,146
6561,41,2,18,18,16.0,0.0,0,83,0,10,E,11,146
6562,42,5,17,17,15.0,0.0,0,94,0,10,N,10,146
6563,43,6,17,17,17.0,0.0,0,96,0,10,E,7,146
6564,44,8,17,17,12.0,0.0,0,92,0,10,E,11,146
6565,1,3,23,23,17.0,0.1,0,72,0,70,E,9,147
6566,2,3,24,24,20.0,0.1,0,66,0,70,E,9,147
6567,3,1,26,26,18.0,0.0,0,58,0,75,E,9,147
6568,4,1,26,26,18.0,0.0,0,53,0,75,SE,8,147
6569,5,8,25,25,21.0,0.0,0,51,0,75,S,9,147
6570,6,1,25,25,23.0,0.0,0,49,0,75,S,11,147
6571,7,23,24,24,54.0,2.0,0,52,0,75,SE,7,147
6572,8,6,22,22,41.0,0.0,0,62,0,75,N,6,147
6573,9,17,21,21,17.0,1.0,0,66,0,70,NO,26,147
6574,10,14,20,20,17.0,0.1,0,78,0,70,NE,13,147
6575,11,5,19,19,14.0,0.0,0,83,0,70,N,11,147
6576,12,2,19,19,26.0,0.0,0,86,0,70,N,5,147
6577,13,5,19,19,35.0,0.0,0,80,0,70,NE,18,147
6578,14,5,18,18,27.0,0.0,0,86,0,70,N,22,147
6579,15,6,18,18,23.0,0.0,0,92,0,20,NE,19,147
6580,16,2,18,18,27.0,0.0,0,91,0,20,N,15,147
6581,17,2,18,18,25.0,0.0,0,90,0,20,N,19,147
6582,18,6,18,18,23.0,0.0,0,93,0,20,NE,17,147
6583,19,5,18,18,25.0,0.0,0,93,0,20,NE,16,147
6584,20,5,17,17,21.0,0.0,0,96,0,20,NE,17,147
6585,21,2,17,17,19.0,0.0,0,99,0,30,NE,13,147
6586,22,8,19,19,20.0,0.0,0,91,0,30,NE,13,147
6587,23,8,21,21,20.0,0.0,0,84,0,30,NE,13,147
6588,24,8,23,23,48.0,0.0,0,77,0,30,NE,12,147
6589,25,8,25,25,37.0,0.0,0,61,0,30,SE,31,147
6590,26,1,26,26,30.0,0.0,0,56,0,30,NO,27,147
6591,27,7,27,27,11.0,0.1,0,49,0,55,N,11,147
6592,28,7,27,27,20.0,0.1,0,49,0,55,SE,5,147
6593,29,9,28,29,12.0,0.1,0,53,0,55,E,11,147
6594,30,7,28,28,14.0,0.1,0,49,0,55,E,7,147
6595,31,7,26,26,17.0,0.1,0,54,0,55,NE,9,147
6596,32,7,24,24,14.0,0.1,0,68,0,55,NE,12,147
6597,33,1,22,22,13.0,0.0,0,81,0,40,N,9,147
6598,34,1,22,22,15.0,0.0,0,81,0,40,N,8,147
6599,35,1,21,21,19.0,0.0,0,78,0,40,N,11,147
6600,36,8,21,21,14.0,0.0,0,81,0,40,NE,11,147
6601,37,2,20,20,14.0,0.0,0,84,0,40,NE,10,147
6602,38,8,20,20,16.0,0.0,0,85,0,40,NE,10,147
6603,39,8,20,20,13.0,0.0,0,84,0,0,N,10,147
6604,40,6,19,19,17.0,0.0,0,86,0,0,NE,8,147
6605,41,5,19,19,16.0,0.0,0,87,0,0,NE,11,147
6606,42,5,18,18,15.0,0.0,0,87,0,0,N,10,147
6607,43,5,18,18,9.0,0.0,0,86,0,0,N,10,147
6608,44,1,18,18,5.0,0.0,0,86,0,0,N,7,147
6609,1,7,23,23,22.0,0.1,0,66,0,75,SE,11,148
6610,2,7,25,25,24.0,0.1,0,57,0,75,SE,10,148
6611,3,8,26,26,33.0,0.0,0,50,0,80,SE,11,148
6612,4,8,25,25,34.0,0.0,0,49,0,80,S,19,148
6613,5,7,25,25,35.0,0.1,0,50,0,80,S,21,148
6614,6,2,26,26,26.0,0.0,0,47,0,80,S,18,148
6615,7,4,24,24,30.0,0.0,0,47,0,80,S,14,148
6616,8,8,22,22,28.0,0.0,0,51,0,80,S,17,148
6617,9,5,21,21,28.0,0.0,0,55,0,70,S,16,148
6618,10,5,20,20,30.0,0.0,0,68,0,70,N,18,148
6619,11,7,18,18,33.0,0.1,0,84,0,70,NE,17,148
6620,12,2,19,19,23.0,0.0,0,84,0,70,N,21,148
6621,13,14,18,18,20.0,0.1,0,81,0,70,NE,14,148
6622,14,5,18,18,22.0,0.0,0,80,0,70,NE,13,148
6623,15,6,17,17,28.0,0.0,0,91,0,0,E,14,148
6624,16,6,17,17,27.0,0.0,0,100,0,0,SE,18,148
6625,17,4,17,17,22.0,0.0,0,100,0,0,SE,18,148
6626,18,8,17,17,19.0,0.0,0,100,0,0,SE,14,148
6627,19,8,17,17,22.0,0.0,0,100,0,0,SE,13,148
6628,20,8,17,17,18.0,0.0,0,100,0,0,SE,14,148
6629,21,2,17,17,15.0,0.0,0,100,0,15,SE,11,148
6630,22,8,19,19,42.0,0.0,0,98,0,15,NE,9,148
6631,23,1,21,21,46.0,0.0,0,82,0,15,SE,27,148
6632,24,1,23,23,36.0,0.0,0,68,0,15,SE,28,148
6633,25,1,25,25,33.0,0.0,0,61,0,15,E,22,148
6634,26,8,26,26,22.0,0.0,0,58,0,15,E,16,148
6635,27,14,27,27,28.0,0.1,0,50,0,70,NE,10,148
6636,28,17,28,28,18.0,0.1,0,44,0,70,E,11,148
6637,29,14,29,29,33.0,0.1,0,41,0,70,E,5,148
6638,30,7,29,29,28.0,0.1,0,45,0,70,SE,19,148
6639,31,14,26,26,35.0,0.1,0,46,0,70,E,15,148
6640,32,9,24,24,33.0,0.1,0,58,0,70,SE,21,148
6641,33,6,21,21,19.0,0.0,0,75,0,15,SE,12,148
6642,34,5,21,21,20.0,0.0,0,78,0,15,SE,13,148
6643,35,5,20,20,25.0,0.0,0,76,0,15,E,13,148
6644,36,1,20,20,20.0,0.0,0,73,0,15,E,15,148
6645,37,8,19,19,28.0,0.0,0,66,0,15,E,13,148
6646,38,1,19,19,31.0,0.0,0,80,0,15,SE,19,148
6647,39,8,19,19,38.0,0.0,0,71,0,5,SE,21,148
6648,40,6,18,18,23.0,0.0,0,77,0,5,SE,22,148
6649,41,8,17,17,17.0,0.0,0,81,0,5,SE,15,148
6650,42,8,17,17,18.0,0.0,0,81,0,5,NE,10,148
6651,43,8,17,17,16.0,0.0,0,79,0,5,NE,12,148
6652,44,8,16,16,10.0,0.0,0,82,0,5,NE,10,148
6653,1,1,24,24,18.0,0.0,0,65,0,75,SE,9,149
6654,2,1,26,26,19.0,0.0,0,58,0,75,E,8,149
6655,3,1,27,27,21.0,0.0,0,50,0,75,SE,7,149
6656,4,8,28,28,40.0,0.0,0,45,0,75,S,9,149
6657,5,2,22,22,34.0,0.0,0,57,0,75,S,25,149
6658,6,6,23,23,33.0,0.0,0,53,0,75,S,22,149
6659,7,8,25,25,30.0,0.0,0,47,0,75,S,21,149
6660,8,18,23,23,32.0,2.0,0,53,0,75,S,17,149
6661,9,1,22,22,20.0,0.0,0,75,0,70,N,15,149
6662,10,6,21,21,26.0,0.0,0,90,0,70,NE,11,149
6663,11,17,20,20,31.0,0.9,0,94,0,70,N,15,149
6664,12,9,19,19,29.0,0.6,0,100,0,70,E,21,149
6665,13,7,19,19,33.0,0.1,0,99,0,70,NE,21,149
6666,14,5,18,18,28.0,0.0,0,99,0,70,NE,18,149
6667,15,4,18,18,31.0,0.0,0,100,0,25,NE,19,149
6668,16,6,18,18,27.0,0.0,0,100,0,25,N,19,149
6669,17,8,17,17,24.0,0.0,0,100,0,25,NE,18,149
6670,18,13,17,17,25.0,0.0,0,100,0,25,NE,16,149
6671,19,2,17,17,25.0,0.0,0,100,0,25,NE,17,149
